smiles,inchi,total_score,raw_HEK_classifier,raw_CFPAC_classifier
C1COCCN1CCNC(c1c[nH]c(=Nc2ccc(C(N3CCOCC3)=O)cc2)nc1)=O,"InChI=1S/C22H28N6O4/c29-20(23-5-6-27-7-11-31-12-8-27)18-15-24-22(25-16-18)26-19-3-1-17(2-4-19)21(30)28-9-13-32-14-10-28/h1-4,15-16H,5-14H2,(H,23,29)(H,24,25,26)",0.6602853536605835,0.55,0.13
c12[nH]c(=NC(NCc3ccc(-c4sccc4)cc3)=O)sc1cc(-n1cn[nH]c1=O)cc2,"InChI=1S/C21H16N6O2S2/c28-19(22-11-13-3-5-14(6-4-13)17-2-1-9-30-17)25-20-24-16-8-7-15(10-18(16)31-20)27-12-23-26-21(27)29/h1-10,12H,11H2,(H,26,29)(H2,22,24,25,28)",0.3043073415756225,0.25749668,0.16
c1(-c2ncc(COc3cc(CN4CCOCC4)ccc3)cc2)ccccc1,"InChI=1S/C23H24N2O2/c1-2-6-21(7-3-1)23-10-9-20(16-24-23)18-27-22-8-4-5-19(15-22)17-25-11-13-26-14-12-25/h1-10,15-16H,11-14,17-18H2",0.2673778533935547,0.2,0.089090906
c1cc(N=c2[nH]cc[nH]2)nc(C)c1,"InChI=1S/C9H10N4/c1-7-3-2-4-8(12-7)13-9-10-5-6-11-9/h2-6H,1H3,(H2,10,11,12,13)",0.6401852369308472,0.52,0.06
c1c(Oc2c[nH]c(=NC(=O)c3csc(=NC(=O)C4CC4)[nH]3)cc2)cncc1CN1CCOCC1,"InChI=1S/C23H24N6O4S/c30-21(16-1-2-16)28-23-26-19(14-34-23)22(31)27-20-4-3-17(12-25-20)33-18-9-15(10-24-11-18)13-29-5-7-32-8-6-29/h3-4,9-12,14,16H,1-2,5-8,13H2,(H,25,27,31)(H,26,28,30)",0.2530940175056457,0.31,0.26
[nH]1c(=N)[nH]c(=O)cc1NCC1CC1c1c[nH]c(=NC(=O)c2ccc(N3CCOCC3)cc2)s1,"InChI=1S/C22H25N7O3S/c23-21-26-18(10-19(30)27-21)24-11-14-9-16(14)17-12-25-22(33-17)28-20(31)13-1-3-15(4-2-13)29-5-7-32-8-6-29/h1-4,10,12,14,16H,5-9,11H2,(H,25,28,31)(H4,23,24,26,27,30)",0.3367787599563598,0.36,0.23
N(CCCN1CCCC1)Cc1ccc(-c2ccc(-c3[nH]c4cccc(C)c4n3)s2)cc1,"InChI=1S/C26H30N4S/c1-19-6-4-7-22-25(19)29-26(28-22)24-13-12-23(31-24)21-10-8-20(9-11-21)18-27-14-5-17-30-15-2-3-16-30/h4,6-13,27H,2-3,5,14-18H2,1H3,(H,28,29)",0.2795648574829101,0.22,0.13
c1(-c2cnc(-c3[nH]ccn3)cc2)c[nH]c(=NC2CC2)cn1,"InChI=1S/C15H14N6/c1-4-12(15-16-5-6-17-15)18-7-10(1)13-8-20-14(9-19-13)21-11-2-3-11/h1,4-9,11H,2-3H2,(H,16,17)(H,20,21)",0.3454509973526001,0.32,0.19
s1cc(-c2ccc(NC(=O)c3c[nH]c(=O)cn3)c(OCC3CC3)c2)[nH]c1=NCC,"InChI=1S/C20H21N5O3S/c1-2-21-20-25-16(11-29-20)13-5-6-14(17(7-13)28-10-12-3-4-12)24-19(27)15-8-23-18(26)9-22-15/h5-9,11-12H,2-4,10H2,1H3,(H,21,25)(H,23,26)(H,24,27)",0.3185709118843078,0.25749668,0.11
o1c(-c2cn[nH]c2)cc2c1cccc2OCCN1CCOCC1,"InChI=1S/C17H19N3O3/c1-2-15(22-9-6-20-4-7-21-8-5-20)14-10-17(23-16(14)3-1)13-11-18-19-12-13/h1-3,10-12H,4-9H2,(H,18,19)",0.3800470232963562,0.32,0.13
c1ccc(Oc2ccc(Nc3ccc(C(=O)N4CCOCC4)cc3)cc2)cc1,"InChI=1S/C23H22N2O3/c26-23(25-14-16-27-17-15-25)18-6-8-19(9-7-18)24-20-10-12-22(13-11-20)28-21-4-2-1-3-5-21/h1-13,24H,14-17H2",0.3961100876331329,0.32749668,0.09
[nH]1c2c([nH]c1=NCCNC(c1[nH]c(=N)[nH]c(=N)n1)=O)cc(-c1cn[nH]c1)cc2,"InChI=1S/C16H17N11O/c17-14-25-12(26-15(18)27-14)13(28)19-3-4-20-16-23-10-2-1-8(5-11(10)24-16)9-6-21-22-7-9/h1-2,5-7H,3-4H2,(H,19,28)(H,21,22)(H2,20,23,24)(H4,17,18,25,26,27)",0.417014330625534,0.35,0.12
c1c(-c2c(-c3ccncc3)[nH]c(=NCC3CO3)s2)coc1,"InChI=1S/C15H13N3O2S/c1-4-16-5-2-10(1)13-14(11-3-6-19-8-11)21-15(18-13)17-7-12-9-20-12/h1-6,8,12H,7,9H2,(H,17,18)",0.3696321845054626,0.30499333,0.1
c1ccc(-c2[nH]c(=N)[nH]c(=NCCN=c3[nH]cccn3)n2)cc1-c1ccc(NC(=O)C2CC2)cc1,"InChI=1S/C25H25N9O/c26-23-32-21(33-25(34-23)30-14-13-29-24-27-11-2-12-28-24)19-4-1-3-18(15-19)16-7-9-20(10-8-16)31-22(35)17-5-6-17/h1-4,7-12,15,17H,5-6,13-14H2,(H,31,35)(H,27,28,29)(H3,26,30,32,33,34)",0.3046815693378448,0.27,0.18
c1(-c2ccc(CCCNc3cc4c(cc3)CCC4)cc2)cnco1,"InChI=1S/C21H22N2O/c1-4-17-10-11-20(13-19(17)5-1)23-12-2-3-16-6-8-18(9-7-16)21-14-22-15-24-21/h6-11,13-15,23H,1-5,12H2",0.314385175704956,0.26,0.14
c1(-c2cc(NS(c3ccc(F)cc3)(=O)=O)c(N3CCOCC3)cc2)oc(C)nc1C,"InChI=1S/C21H22FN3O4S/c1-14-21(29-15(2)23-14)16-3-8-20(25-9-11-28-12-10-25)19(13-16)24-30(26,27)18-6-4-17(22)5-7-18/h3-8,13,24H,9-12H2,1-2H3",0.3355194330215454,0.27,0.06
c1(-c2c3sccc3[nH]c2C)cc[nH]c(=NC2CCOCC2)n1,"InChI=1S/C16H18N4OS/c1-10-14(15-13(18-10)5-9-22-15)12-2-6-17-16(20-12)19-11-3-7-21-8-4-11/h2,5-6,9,11,18H,3-4,7-8H2,1H3,(H,17,19,20)",0.3508584201335907,0.41,0.25
N(c1cc(Oc2ccccc2)ccc1)=c1c2c([nH]c3ccccc31)CCCC2,"InChI=1S/C25H22N2O/c1-2-10-19(11-3-1)28-20-12-8-9-18(17-20)26-25-21-13-4-6-15-23(21)27-24-16-7-5-14-22(24)25/h1-4,6,8-13,15,17H,5,7,14,16H2,(H,26,27)",0.1804734915494918,0.53,0.41
c1cc2[nH]c(C3CCCCC3)nc2cc1NC1CC1,"InChI=1S/C16H21N3/c1-2-4-11(5-3-1)16-18-14-9-8-13(10-15(14)19-16)17-12-6-7-12/h8-12,17H,1-7H2,(H,18,19)",0.3061687350273132,0.24,0.04
n1c2c(c(-c3ccc(NC(N4CCCCC4)=O)cc3)cc1)cc(N1CCCOCC1)nc2,"InChI=1S/C25H29N5O2/c31-25(30-11-2-1-3-12-30)28-20-7-5-19(6-8-20)21-9-10-26-23-18-27-24(17-22(21)23)29-13-4-15-32-16-14-29/h5-10,17-18H,1-4,11-16H2,(H,28,31)",0.4864778518676758,0.41,0.13
c1(Cc2cnn(C(C)C)c2)c[nH]c(=NCc2cncc(-c3cn(C)nc3)c2)[nH]c1=O,"InChI=1S/C21H24N8O/c1-14(2)29-12-16(8-26-29)5-18-10-24-21(27-20(18)30)23-7-15-4-17(9-22-6-15)19-11-25-28(3)13-19/h4,6,8-14H,5,7H2,1-3H3,(H2,23,24,27,30)",0.3206904232501983,0.27,0.15
c1cc(Oc2ccc(NC(=O)C3CCN(CCC4CC4)CC3)cc2)ccc1,"InChI=1S/C23H28N2O2/c26-23(19-13-16-25(17-14-19)15-12-18-6-7-18)24-20-8-10-22(11-9-20)27-21-4-2-1-3-5-21/h1-5,8-11,18-19H,6-7,12-17H2,(H,24,26)",0.3185709118843078,0.25749668,0.11
c1(-c2cc3c([nH]c2=NCCCc2ccccn2)[nH]cnc3=O)ccc(-c2cn[nH]c2)cc1,"InChI=1S/C24H21N7O/c32-24-21-12-20(17-8-6-16(7-9-17)18-13-29-30-14-18)22(31-23(21)27-15-28-24)26-11-3-5-19-4-1-2-10-25-19/h1-2,4,6-10,12-15H,3,5,11H2,(H,29,30)(H2,26,27,28,31,32)",0.3459511697292328,0.28,0.06
[nH]1c(=N)[nH]c(=N)c(OCCCc2ccccc2)c1C,"InChI=1S/C14H18N4O/c1-10-12(13(15)18-14(16)17-10)19-9-5-8-11-6-3-2-4-7-11/h2-4,6-7H,5,8-9H2,1H3,(H4,15,16,17,18)",0.4342983365058899,0.46,0.23
c1(-c2sc3c(=NC4CC4)[nH]c(=NC4CC4)[nH]c3c2)cccc(F)c1,"InChI=1S/C18H17FN4S/c19-11-3-1-2-10(8-11)15-9-14-16(24-15)17(20-12-4-5-12)23-18(22-14)21-13-6-7-13/h1-3,8-9,12-13H,4-7H2,(H2,20,21,22,23)",0.3248776197433471,0.32,0.21
c1c(-c2c[nH]c(=NC(=O)c3oc(-c4ccc(NC5CCOCC5)cc4)cc3)c(C)n2)cccc1,"InChI=1S/C27H26N4O3/c1-18-26(28-17-23(29-18)19-5-3-2-4-6-19)31-27(32)25-12-11-24(34-25)20-7-9-21(10-8-20)30-22-13-15-33-16-14-22/h2-12,17,22,30H,13-16H2,1H3,(H,28,31,32)",0.3045373558998108,0.34,0.24
c1(-c2cn[nH]c2)cc(N2CCOCC2)cnc1-c1ccncc1,"InChI=1S/C17H17N5O/c1-3-18-4-2-13(1)17-16(14-10-20-21-11-14)9-15(12-19-17)22-5-7-23-8-6-22/h1-4,9-12H,5-8H2,(H,20,21)",0.3912357687950134,0.33,0.13
n1(-c2ccc(OCCN3CCOCC3)cc2)cc2c(n1)cc(NS(c1cccs1)(=O)=O)cc2,"InChI=1S/C23H24N4O4S2/c28-33(29,23-2-1-15-32-23)25-19-4-3-18-17-27(24-22(18)16-19)20-5-7-21(8-6-20)31-14-11-26-9-12-30-13-10-26/h1-8,15-17,25H,9-14H2",0.332512766122818,0.27,0.1
c1c2c3c([nH]c2ccn1)CCCC3Cc1cnccc1,"InChI=1S/C17H17N3/c1-4-13(9-12-3-2-7-18-10-12)17-14-11-19-8-6-15(14)20-16(17)5-1/h2-3,6-8,10-11,13,20H,1,4-5,9H2",0.285805195569992,0.22,0.08
c1(NCc2ccnc(N3CCOCC3)c2)cn[nH]c1-c1[nH]c2c(cccc2)n1,"InChI=1S/C20H21N7O/c1-2-4-16-15(3-1)24-20(25-16)19-17(13-23-26-19)22-12-14-5-6-21-18(11-14)27-7-9-28-10-8-27/h1-6,11,13,22H,7-10,12H2,(H,23,26)(H,24,25)",0.4377489686012268,0.36749667,0.12
c1ccc2c(cc(NCCCNCc3ccncc3)cc2)c1,"InChI=1S/C19H21N3/c1-2-5-18-14-19(7-6-17(18)4-1)22-11-3-10-21-15-16-8-12-20-13-9-16/h1-2,4-9,12-14,21-22H,3,10-11,15H2",0.3947158753871918,0.34,0.15
c1(-c2cc3c(s2)CCCC3)cnn(CCN2CCOCC2)c1,"InChI=1S/C17H23N3OS/c1-2-4-16-14(3-1)11-17(22-16)15-12-18-20(13-15)6-5-19-7-9-21-10-8-19/h11-13H,1-10H2",0.3573182821273803,0.29,0.03909091
c1(-c2cn[nH]c2)cccc(=NCc2ccc3ccccc3n2)[nH]1,"InChI=1S/C18H15N5/c1-2-5-16-13(4-1)8-9-15(22-16)12-19-18-7-3-6-17(23-18)14-10-20-21-11-14/h1-11H,12H2,(H,19,23)(H,20,21)",0.3464273512363434,0.3,0.16
c1(OC)cccc(Oc2ccc(NC(=O)C3CCCCC3)cc2)c1,"InChI=1S/C20H23NO3/c1-23-18-8-5-9-19(14-18)24-17-12-10-16(11-13-17)21-20(22)15-6-3-2-4-7-15/h5,8-15H,2-4,6-7H2,1H3,(H,21,22)",0.3358889520168304,0.27,0.05
C1CCCc2[nH]c(=NC(=O)C3Cc4ccccc4C3)sc21,"InChI=1S/C17H18N2OS/c20-16(13-9-11-5-1-2-6-12(11)10-13)19-17-18-14-7-3-4-8-15(14)21-17/h1-2,5-6,13H,3-4,7-10H2,(H,18,19,20)",0.1740406453609466,0.07,0.06
c1ccc(-c2[nH]c(=N)[nH]c(=NC3CCCCCC3)c2-c2ccccc2)cc1,"InChI=1S/C23H26N4/c24-23-26-21(18-13-7-4-8-14-18)20(17-11-5-3-6-12-17)22(27-23)25-19-15-9-1-2-10-16-19/h3-8,11-14,19H,1-2,9-10,15-16H2,(H3,24,25,26,27)",0.3869881629943847,0.45,0.25
c1(C)[nH]c(=N)[nH]c(=N)c1CCCN1CCN(Cc2cc3c(cc2)-c2c(cccc2)C3)CC1,"InChI=1S/C26H32N6/c1-18-22(25(27)30-26(28)29-18)7-4-10-31-11-13-32(14-12-31)17-19-8-9-24-21(15-19)16-20-5-2-3-6-23(20)24/h2-3,5-6,8-9,15H,4,7,10-14,16-17H2,1H3,(H4,27,28,29,30)",0.2604023814201355,0.22,0.18
Cc1cc(-c2c[nH]c(=NCCNCc3cccs3)cc2)ccc1,"InChI=1S/C19H21N3S/c1-15-4-2-5-16(12-15)17-7-8-19(22-13-17)21-10-9-20-14-18-6-3-11-23-18/h2-8,11-13,20H,9-10,14H2,1H3,(H,21,22)",0.2835225164890289,0.21749668,0.08
[nH]1c(=NCc2ccc(OCc3ccccc3)cc2)cc(C)[nH]c1=NC1CCCC1,"InChI=1S/C24H28N4O/c1-18-15-23(28-24(26-18)27-21-9-5-6-10-21)25-16-19-11-13-22(14-12-19)29-17-20-7-3-2-4-8-20/h2-4,7-8,11-15,21H,5-6,9-10,16-17H2,1H3,(H2,25,26,27,28)",0.3772875070571899,0.31,0.08
c1c2c(cc(OCCN3CCOCC3)c1)[nH]c(-c1[nH]c3ccccc3n1)c2,"InChI=1S/C21H22N4O2/c1-2-4-18-17(3-1)23-21(24-18)20-13-15-5-6-16(14-19(15)22-20)27-12-9-25-7-10-26-11-8-25/h1-6,13-14,22H,7-12H2,(H,23,24)",0.4695136845111847,0.39,0.1
c1cc2[nH]c(-c3cc(-c4cn[nH]c4)cnc3)cc2c(=NC2CCCC2)[nH]1,"InChI=1S/C20H20N6/c1-2-4-16(3-1)25-20-17-8-19(26-18(17)5-6-22-20)14-7-13(9-21-10-14)15-11-23-24-12-15/h5-12,16,26H,1-4H2,(H,22,25)(H,23,24)",0.4323057532310486,0.5,0.25
Cc1ccc(-n2c(C)ccc2-c2ccc(NCCCN3CCOCC3)cc2)cc1,"InChI=1S/C25H31N3O/c1-20-4-11-24(12-5-20)28-21(2)6-13-25(28)22-7-9-23(10-8-22)26-14-3-15-27-16-18-29-19-17-27/h4-13,26H,3,14-19H2,1-2H3",0.3047384321689605,0.25,0.14
c1(OCCN=c2[nH]cccn2)nc(N2CCOCC2)cc(C)n1,"InChI=1S/C15H20N6O2/c1-12-11-13(21-6-9-22-10-7-21)20-15(19-12)23-8-5-18-14-16-3-2-4-17-14/h2-4,11H,5-10H2,1H3,(H,16,17,18)",0.2960518300533294,0.23,0.06
c1ccc2c(ccc(Oc3ccc(C(NCc4ccccc4)=O)cc3)c2)n1,"InChI=1S/C23H18N2O2/c26-23(25-16-17-5-2-1-3-6-17)18-8-10-20(11-9-18)27-21-12-13-22-19(15-21)7-4-14-24-22/h1-15H,16H2,(H,25,26)",0.3095412850379944,0.25,0.12
n1cc(-c2n[nH]c3cc(=NC4CCCCC4)[nH]cc23)cc2ccccc12,"InChI=1S/C21H21N5/c1-2-7-16(8-3-1)24-20-11-19-17(13-23-20)21(26-25-19)15-10-14-6-4-5-9-18(14)22-12-15/h4-6,9-13,16H,1-3,7-8H2,(H,23,24)(H,25,26)",0.2749301195144653,0.29,0.23
Cc1c(C)cc(NC(c2sc3nc4c(cc3c2N)CCCC4)=O)cc1,"InChI=1S/C20H21N3OS/c1-11-7-8-14(9-12(11)2)22-19(24)18-17(21)15-10-13-5-3-4-6-16(13)23-20(15)25-18/h7-10H,3-6,21H2,1-2H3,(H,22,24)",0.2573272585868835,0.41749668,0.31
c12[nH]c(=N)sc1cc(-c1cnc(N3CCCCC3)cc1)cc2-c1cncc(CNC2CC2)c1,"InChI=1S/C26H28N6S/c27-26-31-25-22(20-10-17(13-28-15-20)14-29-21-5-6-21)11-19(12-23(25)33-26)18-4-7-24(30-16-18)32-8-2-1-3-9-32/h4,7,10-13,15-16,21,29H,1-3,5-6,8-9,14H2,(H2,27,31)",0.3336950242519378,0.3,0.18
c1(-c2cc3c([nH]2)c(N2CCCCCC2)ncn3)ccc(NC(=O)C2CC2)cc1,"InChI=1S/C22H25N5O/c28-22(16-5-6-16)25-17-9-7-15(8-10-17)18-13-19-20(26-18)21(24-14-23-19)27-11-3-1-2-4-12-27/h7-10,13-14,16,26H,1-6,11-12H2,(H,25,28)",0.4584778249263763,0.4,0.16
c1ccc(N=Cc2ccc(N(CCCC)CCCC)cc2)c2ccccc12,"InChI=1S/C25H30N2/c1-3-5-18-27(19-6-4-2)23-16-14-21(15-17-23)20-26-25-13-9-11-22-10-7-8-12-24(22)25/h7-17,20H,3-6,18-19H2,1-2H3",0.2431094646453857,0.25,0.23
c1(NCCNc2cc(OCc3ccccc3)c(N3CCOCC3)cc2)cnccc1,"InChI=1S/C24H28N4O2/c1-2-5-20(6-3-1)19-30-24-17-21(8-9-23(24)28-13-15-29-16-14-28)26-11-12-27-22-7-4-10-25-18-22/h1-10,17-18,26-27H,11-16,19H2",0.2863451838493347,0.22,0.07
Cc1[nH]c(=NCC2CC2)[nH]c(=NCC)c1NS(=O)(=O)c1ccc(C)cc1,"InChI=1S/C18H25N5O2S/c1-4-19-17-16(13(3)21-18(22-17)20-11-14-7-8-14)23-26(24,25)15-9-5-12(2)6-10-15/h5-6,9-10,14,23H,4,7-8,11H2,1-3H3,(H2,19,20,21,22)",0.4361947178840637,0.36,0.07
c1(-c2n[nH]c3cc(=NC(NC4CC4c4ccccc4)=O)[nH]cc32)ccccc1,"InChI=1S/C22H19N5O/c28-22(24-18-11-16(18)14-7-3-1-4-8-14)25-20-12-19-17(13-23-20)21(27-26-19)15-9-5-2-6-10-15/h1-10,12-13,16,18H,11H2,(H,26,27)(H2,23,24,25,28)",0.3659582436084747,0.34,0.19
n1c(N2CCOCC2)[nH]c(-c2sc3ccccc3n2)c1-c1sccc1,"InChI=1S/C18H16N4OS2/c1-2-5-13-12(4-1)19-17(25-13)16-15(14-6-3-11-24-14)20-18(21-16)22-7-9-23-10-8-22/h1-6,11H,7-10H2,(H,20,21)",0.4256363809108734,0.35,0.04
c1(N=c2[nH]c(N3CCOCCC3)cc(C)n2)cc(C)c(C(=O)NC2CCN(C3CC3)CC2)cc1,"InChI=1S/C26H36N6O2/c1-18-16-21(29-26-27-19(2)17-24(30-26)32-10-3-14-34-15-13-32)4-7-23(18)25(33)28-20-8-11-31(12-9-20)22-5-6-22/h4,7,16-17,20,22H,3,5-6,8-15H2,1-2H3,(H,28,33)(H,27,29,30)",0.4962579607963562,0.47,0.2
Nc1cc(-c2cnc3c(NC4CC4)cccc3c2)ccc1OCCN1CCOCC1,"InChI=1S/C24H28N4O2/c25-21-15-17(4-7-23(21)30-13-10-28-8-11-29-12-9-28)19-14-18-2-1-3-22(24(18)26-16-19)27-20-5-6-20/h1-4,7,14-16,20,27H,5-6,8-13,25H2",0.5507769584655762,0.47,0.15
c1(Nc2ccc(-c3sc4c(cccc4)n3)cc2)ccc(Oc2sc3c(cccc3)n2)cc1,"InChI=1S/C26H17N3OS2/c1-3-7-23-21(5-1)28-25(31-23)17-9-11-18(12-10-17)27-19-13-15-20(16-14-19)30-26-29-22-6-2-4-8-24(22)32-26/h1-16,27H",0.3372725248336792,0.28,0.13
n1c2c(oc1-c1ccncc1)c(N1CCNCC1)ccc2,"InChI=1S/C16H16N4O/c1-2-13-15(14(3-1)20-10-8-18-9-11-20)21-16(19-13)12-4-6-17-7-5-12/h1-7,18H,8-11H2",0.2442102432250976,0.17,0.04
c1(OC)c(NC(=O)c2c[nH]c(=NC=NC3CC3)s2)cccc1,"InChI=1S/C15H16N4O2S/c1-21-12-5-3-2-4-11(12)19-14(20)13-8-16-15(22-13)18-9-17-10-6-7-10/h2-5,8-10H,6-7H2,1H3,(H,19,20)(H,16,17,18)",0.3582509458065033,0.3,0.13
c1ccc(-c2oc(-c3csc(-c4cnn(-c5ccccc5)c4C)c3)nc2)cc1,"InChI=1S/C23H17N3OS/c1-16-20(13-25-26(16)19-10-6-3-7-11-19)22-12-18(15-28-22)23-24-14-21(27-23)17-8-4-2-5-9-17/h2-15H,1H3",0.3061687350273132,0.24,0.04
c1(=NCCNC(c2sccc2)=O)[nH]cccc1,"InChI=1S/C12H13N3OS/c16-12(10-4-3-9-17-10)15-8-7-14-11-5-1-2-6-13-11/h1-6,9H,7-8H2,(H,13,14)(H,15,16)",0.2523750066757202,0.18,0.04
N1(c2ccc(NCC3CC3)cc2)CCc2c(ccc(OCC3CC3)c2)C1=O,"InChI=1S/C23H26N2O2/c26-23-22-10-9-21(27-15-17-3-4-17)13-18(22)11-12-25(23)20-7-5-19(6-8-20)24-14-16-1-2-16/h5-10,13,16-17,24H,1-4,11-12,14-15H2",0.3761676847934723,0.30749667,0.05
c1(-c2nc(N3CCOCC3)c3sc(CN4CCCCC4)cc3n2)c[nH]c(=NC2CC2)nc1,"InChI=1S/C23H29N7OS/c1-2-6-29(7-3-1)15-18-12-19-20(32-18)22(30-8-10-31-11-9-30)28-21(27-19)16-13-24-23(25-14-16)26-17-4-5-17/h12-14,17H,1-11,15H2,(H,24,25,26)",0.4118109941482544,0.36,0.16
c1(Cl)nc(N2CCOCC2)[nH]c(=NCC)c1NS(=O)(c1ccccc1)=O,"InChI=1S/C16H20ClN5O3S/c1-2-18-15-13(21-26(23,24)12-6-4-3-5-7-12)14(17)19-16(20-15)22-8-10-25-11-9-22/h3-7,21H,2,8-11H2,1H3,(H,18,19,20)",0.4501537084579468,0.37,0.03
c1cc2n(-c3ccc(F)cc3)cnc2cc1NC1CCCCC1,"InChI=1S/C19H20FN3/c20-14-6-9-17(10-7-14)23-13-21-18-12-16(8-11-19(18)23)22-15-4-2-1-3-5-15/h6-13,15,22H,1-5H2",0.5071673393249512,0.42,0.1
c1(CNCCc2ccc(NC(=O)NC3CCCCC3)cc2)ccc(NS(=O)(=O)c2ccccc2)cc1,"InChI=1S/C28H34N4O3S/c33-28(30-24-7-3-1-4-8-24)31-25-15-11-22(12-16-25)19-20-29-21-23-13-17-26(18-14-23)32-36(34,35)27-9-5-2-6-10-27/h2,5-6,9-18,24,29,32H,1,3-4,7-8,19-21H2,(H2,30,31,33)",0.3772875070571899,0.31,0.08
c1ccc2c(c(=NCCC3CCN(Cc4ccccc4)CC3)[nH]c(=NC)[nH]2)c1OC,"InChI=1S/C24H31N5O/c1-25-24-27-20-9-6-10-21(30-2)22(20)23(28-24)26-14-11-18-12-15-29(16-13-18)17-19-7-4-3-5-8-19/h3-10,18H,11-17H2,1-2H3,(H2,25,26,27,28)",0.2684763073921203,0.2,0.07
c1cc2c([nH]c(=NC(N=c3[nH]cccc3)=O)s2)c(OCCN2CCOCC2)c1,"InChI=1S/C19H21N5O3S/c25-18(21-16-6-1-2-7-20-16)23-19-22-17-14(4-3-5-15(17)28-19)27-13-10-24-8-11-26-12-9-24/h1-7H,8-13H2,(H2,20,21,22,23,25)",0.4339148700237274,0.37,0.14
c1cc2c(c(OCCN3CCNCC3)cc(-c3cccs3)c2)s1,"InChI=1S/C18H20N2OS2/c1-2-17(22-10-1)15-12-14-3-11-23-18(14)16(13-15)21-9-8-20-6-4-19-5-7-20/h1-3,10-13,19H,4-9H2",0.4063561856746673,0.33749667,0.1
C(Nc1ccc(N2CCOCC2)cc1-c1sc2c(n1)ccc(C)c2)(=O)c1ccc(N2CCCCC2)cc1,"InChI=1S/C30H32N4O2S/c1-21-5-11-27-28(19-21)37-30(32-27)25-20-24(34-15-17-36-18-16-34)10-12-26(25)31-29(35)22-6-8-23(9-7-22)33-13-3-2-4-14-33/h5-12,19-20H,2-4,13-18H2,1H3,(H,31,35)",0.4342983365058899,0.46,0.23
c1c(N2CCOCC2)ccc(NC(c2ccc(NS(CCC)(=O)=O)cc2)=O)c1OC,"InChI=1S/C21H27N3O5S/c1-3-14-30(26,27)23-17-6-4-16(5-7-17)21(25)22-19-9-8-18(15-20(19)28-2)24-10-12-29-13-11-24/h4-9,15,23H,3,10-14H2,1-2H3,(H,22,25)",0.3281452655792236,0.27749667,0.15
c1cc(N=Nc2c(N)[nH]c(=N)[nH]c2=O)cc2ccccc12,"InChI=1S/C14H12N6O/c15-12-11(13(21)18-14(16)17-12)20-19-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H5,15,16,17,18,21)",0.5073758363723755,0.48,0.2
Cc1cc(=NC2CCCCC2)[nH]c(=NCC2CC2)[nH]1,"InChI=1S/C15H24N4/c1-11-9-14(18-13-5-3-2-4-6-13)19-15(17-11)16-10-12-7-8-12/h9,12-13H,2-8,10H2,1H3,(H2,16,17,18,19)",0.3692981600761413,0.5,0.28
n1cc(-c2c[nH]c(=NC(NCCc3sccc3)=O)cc2)cnc1OC,"InChI=1S/C17H17N5O2S/c1-24-17-20-10-13(11-21-17)12-4-5-15(19-9-12)22-16(23)18-7-6-14-3-2-8-25-14/h2-5,8-11H,6-7H2,1H3,(H2,18,19,22,23)",0.2518860697746277,0.18,0.06
c1c(Oc2c[nH]c(=NC(c3ccco3)=O)s2)ccc2ccc(=N)[nH]c12,"InChI=1S/C17H12N4O3S/c18-14-6-4-10-3-5-11(8-12(10)20-14)24-15-9-19-17(25-15)21-16(22)13-2-1-7-23-13/h1-9H,(H2,18,20)(H,19,21,22)",0.3692981600761413,0.5,0.28
N(c1ncn(-c2ccc(F)cc2)c1-c1ccccc1)CC1CC1,"InChI=1S/C19H18FN3/c20-16-8-10-17(11-9-16)23-13-22-19(21-12-14-6-7-14)18(23)15-4-2-1-3-5-15/h1-5,8-11,13-14,21H,6-7,12H2",0.3311329185962677,0.27,0.11
N1(C2CCOCC2)CCc2c(N3CCOCC3)nc(-c3c[nH]c(=N)nc3)nc2C1,"InChI=1S/C20H27N7O2/c21-20-22-11-14(12-23-20)18-24-17-13-27(15-2-7-28-8-3-15)4-1-16(17)19(25-18)26-5-9-29-10-6-26/h11-12,15H,1-10,13H2,(H2,21,22,23)",0.3690497279167175,0.31,0.13
c1cc(NC(=O)Nc2cc3c(cc2Cl)CCC3)ccc1C1CCCCC1,"InChI=1S/C22H25ClN2O/c23-20-13-17-7-4-8-18(17)14-21(20)25-22(26)24-19-11-9-16(10-12-19)15-5-2-1-3-6-15/h9-15H,1-8H2,(H2,24,25,26)",0.417014330625534,0.35,0.12
c1c(OC)ccc(CCc2ccc(CCCCN3CCNCC3)cc2)c1,"InChI=1S/C23H32N2O/c1-26-23-13-11-22(12-14-23)10-9-21-7-5-20(6-8-21)4-2-3-17-25-18-15-24-16-19-25/h5-8,11-14,24H,2-4,9-10,15-19H2,1H3",0.3135072588920593,0.25,0.09
n1cnc(N2CCCc3cc(-c4cnn(C5CC5)c4)ccc32)cc1N1CCOCC1,"InChI=1S/C23H26N6O/c1-2-18-12-17(19-14-26-29(15-19)20-4-5-20)3-6-21(18)28(7-1)23-13-22(24-16-25-23)27-8-10-30-11-9-27/h3,6,12-16,20H,1-2,4-5,7-11H2",0.4407536089420318,0.37,0.12
